id,event_id,innings,overs,ball_no,match_ball_no,innings_runs,innings_wickets,innings_target,innings_remaining_runs,innings_remaining_balls,run_rate_required,bowler_id,batter_id,batter_balls_faced,batter_runs,nonstriker_id,nonstriker_balls_faced,nonstriker_runs,outcome,wickets_lost,wicket_how,date,text,short_text,home_score,away_score,score_value,sequence,bbb_timestamp,play_type_id,bowler_name,bowler_short_name,bowler_full_name,bowler_team_id,bowler_team_name,bowler_maidens,bowler_balls,bowler_wickets,bowler_overs,bowler_conceded,batsman_striker_name,batsman_striker_short_name,batsman_striker_full_name,batsman_striker_team_id,batsman_striker_team_name,batsman_striker_fours,batsman_striker_sixes,batsman_striker_runs,batsman_nonstriker_name,batsman_nonstriker_short_name,batsman_nonstriker_full_name,batsman_nonstriker_team_id,batsman_nonstriker_team_name,batsman_nonstriker_fours,batsman_nonstriker_sixes,batsman_nonstriker_runs,innings_id,innings_run_rate,innings_byes,innings_number,innings_no_balls,innings_leg_byes,innings_ball_limit,innings_session,innings_day,innings_remaining_overs,innings_total_runs,innings_wides,over_balls,over_complete,over_limit,over_maiden,over_no_ball,over_byes,over_leg_byes,over_number,over_runs,over_wickets,over_actual,over_unique,dismissal_dismissal,dismissal_bowled,dismissal_minutes,dismissal_bowler_id,dismissal_bowler_name,dismissal_batsman_id,dismissal_batsman_name
150,251487,1.0,0.5,5.0,5.0,6.0,0.0,0.0,,115.0,,50804.0,37737.0,3.0,1.0,37000.0,2.0,1.0,no run,0.0,,2006-12-23T19:00Z,"fullish length, McCullum comes down the track to greet the ball, but can only smash that to cover","Vaas to McCullum, no run",6/0,0,0.0,100005.0,0.0,2,Chaminda Vaas,Vaas,Warnakulasuriya Patabendige Ushantha Joseph Chaminda Vaas,8.0,Sri Lanka,0.0,5.0,0.0,0.5,2.0,Brendon McCullum,McCullum,Brendon Barrie McCullum,5.0,New Zealand,0.0,0.0,0.0,Stephen Fleming,Fleming,Stephen Paul Fleming,5.0,New Zealand,0.0,0.0,0.0,17601,7.2,0.0,1.0,0.0,0.0,120.0,1.0,1.0,19.1,0.0,0.0,6.0,False,20.0,0.0,0.0,0.0,0.0,1.0,12.0,0.0,0.5,0.05,False,False,0.0,50804.0,Chaminda Vaas,37737.0,Brendon McCullum
160,251487,1.0,0.6,6.0,6.0,12.0,0.0,0.0,,114.0,,50804.0,37737.0,4.0,7.0,37000.0,2.0,1.0,six,0.0,,2006-12-23T19:00Z,"slammed! Full outside off stump, asking for trouble, McCullum sees it early and just frees the arms, smashing it high and hard over extra cover for maximum! First six of the innings!","Vaas to McCullum, SIX",12/0,0,6.0,100006.0,0.0,4,Chaminda Vaas,Vaas,Warnakulasuriya Patabendige Ushantha Joseph Chaminda Vaas,8.0,Sri Lanka,0.0,6.0,0.0,1.0,8.0,Brendon McCullum,McCullum,Brendon Barrie McCullum,5.0,New Zealand,0.0,1.0,6.0,Stephen Fleming,Fleming,Stephen Paul Fleming,5.0,New Zealand,0.0,0.0,0.0,17601,12.0,0.0,1.0,0.0,0.0,120.0,1.0,1.0,19.0,6.0,0.0,6.0,True,20.0,0.0,0.0,0.0,0.0,1.0,12.0,0.0,0.6,0.06,False,False,0.0,50804.0,Chaminda Vaas,37737.0,Brendon McCullum
11010,251487,1.0,1.1,1.0,7.0,16.0,0.0,0.0,,113.0,,49638.0,37000.0,3.0,5.0,37737.0,4.0,7.0,four,0.0,,2006-12-23T19:00Z,"hello and welcome, says Fleming! Full and wide outside off stump, and he just slams that ever so sweetly through the covers, full swing of the arms and thumped for four","Maharoof to Fleming, FOUR",16/0,0,4.0,100101.0,0.0,3,Farveez Maharoof,Maharoof,Mohamed Farveez Maharoof,8.0,Sri Lanka,0.0,1.0,0.0,0.1,4.0,Stephen Fleming,Fleming,Stephen Paul Fleming,5.0,New Zealand,1.0,0.0,4.0,Brendon McCullum,McCullum,Brendon Barrie McCullum,5.0,New Zealand,0.0,1.0,0.0,17601,13.71,0.0,1.0,0.0,0.0,120.0,1.0,1.0,18.5,4.0,0.0,6.0,False,20.0,0.0,0.0,0.0,0.0,2.0,17.0,0.0,1.1,1.01,False,False,0.0,49638.0,Farveez Maharoof,37000.0,Stephen Fleming
11020,251487,1.0,1.2,2.0,8.0,20.0,0.0,0.0,,112.0,,49638.0,37000.0,4.0,9.0,37737.0,4.0,7.0,four,0.0,,2006-12-23T19:00Z,"four more! Not as full but still very wide, and Fleming has another swing at that, but gets a thick outside edge that flies in the vacant slip region for four","Maharoof to Fleming, FOUR",20/0,0,4.0,100102.0,0.0,3,Farveez Maharoof,Maharoof,Mohamed Farveez Maharoof,8.0,Sri Lanka,0.0,2.0,0.0,0.2,8.0,Stephen Fleming,Fleming,Stephen Paul Fleming,5.0,New Zealand,2.0,0.0,4.0,Brendon McCullum,McCullum,Brendon Barrie McCullum,5.0,New Zealand,0.0,1.0,0.0,17601,15.0,0.0,1.0,0.0,0.0,120.0,1.0,1.0,18.4,4.0,0.0,6.0,False,20.0,0.0,0.0,0.0,0.0,2.0,17.0,0.0,1.2,1.02,False,False,0.0,49638.0,Farveez Maharoof,37000.0,Stephen Fleming
11030,251487,1.0,1.3,3.0,9.0,24.0,0.0,0.0,,111.0,,49638.0,37000.0,5.0,13.0,37737.0,4.0,7.0,four,0.0,,2006-12-23T19:00Z,"oh ho, another! Maharoof moves around the wicket, and still pitches wide of off stump, and again Fleming  just swings the bat and it and gets a regulation thick edge that screams into that gap at slip and races away for four","Maharoof to Fleming, FOUR",24/0,0,4.0,100103.0,0.0,3,Farveez Maharoof,Maharoof,Mohamed Farveez Maharoof,8.0,Sri Lanka,0.0,3.0,0.0,0.3,12.0,Stephen Fleming,Fleming,Stephen Paul Fleming,5.0,New Zealand,3.0,0.0,4.0,Brendon McCullum,McCullum,Brendon Barrie McCullum,5.0,New Zealand,0.0,1.0,0.0,17601,16.0,0.0,1.0,0.0,0.0,120.0,1.0,1.0,18.3,4.0,0.0,6.0,False,20.0,0.0,0.0,0.0,0.0,2.0,17.0,0.0,1.3,1.03,False,False,0.0,49638.0,Farveez Maharoof,37000.0,Stephen Fleming
11040,251487,1.0,1.4,4.0,10.0,25.0,0.0,0.0,,110.0,,49638.0,37000.0,6.0,14.0,37737.0,4.0,7.0,run,0.0,,2006-12-23T19:00Z,"a good length outside off stump, Fleming stands and opens the face of the bat to run it down to third man for one","Maharoof to Fleming, 1 run",25/0,0,1.0,100104.0,0.0,1,Farveez Maharoof,Maharoof,Mohamed Farveez Maharoof,8.0,Sri Lanka,0.0,4.0,0.0,0.4,13.0,Stephen Fleming,Fleming,Stephen Paul Fleming,5.0,New Zealand,3.0,0.0,1.0,Brendon McCullum,McCullum,Brendon Barrie McCullum,5.0,New Zealand,0.0,1.0,0.0,17601,15.0,0.0,1.0,0.0,0.0,120.0,1.0,1.0,18.2,1.0,0.0,6.0,False,20.0,0.0,0.0,0.0,0.0,2.0,17.0,0.0,1.4,1.04,False,False,0.0,49638.0,Farveez Maharoof,37000.0,Stephen Fleming
11050,251487,1.0,1.5,5.0,11.0,29.0,0.0,0.0,,109.0,,49638.0,37737.0,5.0,11.0,37000.0,6.0,14.0,four,0.0,,2006-12-23T19:00Z,"a good length and moving down leg stump, and McCullum times that nicely off the hips, finds the gap behind square, and picks up four more","Maharoof to McCullum, FOUR",29/0,0,4.0,100105.0,0.0,3,Farveez Maharoof,Maharoof,Mohamed Farveez Maharoof,8.0,Sri Lanka,0.0,5.0,0.0,0.5,17.0,Brendon McCullum,McCullum,Brendon Barrie McCullum,5.0,New Zealand,1.0,1.0,4.0,Stephen Fleming,Fleming,Stephen Paul Fleming,5.0,New Zealand,3.0,0.0,0.0,17601,15.81,0.0,1.0,0.0,0.0,120.0,1.0,1.0,18.1,4.0,0.0,6.0,False,20.0,0.0,0.0,0.0,0.0,2.0,17.0,0.0,1.5,1.05,False,False,0.0,49638.0,Farveez Maharoof,37737.0,Brendon McCullum
11060,251487,1.0,1.6,6.0,12.0,29.0,0.0,0.0,,108.0,,49638.0,37737.0,6.0,11.0,37000.0,6.0,14.0,no run,0.0,,2006-12-23T19:00Z,"quicker ball, fullish but going down leg stump, McCullum tries to work it fine but misses, gets rapped on the pads, Maharoof yells in vain but that was clearly going down","Maharoof to McCullum, no run",29/0,0,0.0,100106.0,0.0,2,Farveez Maharoof,Maharoof,Mohamed Farveez Maharoof,8.0,Sri Lanka,0.0,6.0,0.0,1.0,17.0,Brendon McCullum,McCullum,Brendon Barrie McCullum,5.0,New Zealand,1.0,1.0,0.0,Stephen Fleming,Fleming,Stephen Paul Fleming,5.0,New Zealand,3.0,0.0,0.0,17601,14.5,0.0,1.0,0.0,0.0,120.0,1.0,1.0,18.0,0.0,0.0,6.0,True,20.0,0.0,0.0,0.0,0.0,2.0,17.0,0.0,1.6,1.06,False,False,0.0,49638.0,Farveez Maharoof,37737.0,Brendon McCullum
12010,251487,1.0,2.1,1.0,13.0,29.0,0.0,0.0,,107.0,,50804.0,37000.0,7.0,14.0,37737.0,6.0,11.0,no run,0.0,,2006-12-23T19:00Z,"a good length on off stump, he looks to smash across the line but cant beat the fielders on the on side","Vaas to Fleming, no run",29/0,0,0.0,100201.0,0.0,2,Chaminda Vaas,Vaas,Warnakulasuriya Patabendige Ushantha Joseph Chaminda Vaas,8.0,Sri Lanka,0.0,7.0,0.0,1.1,8.0,Stephen Fleming,Fleming,Stephen Paul Fleming,5.0,New Zealand,3.0,0.0,0.0,Brendon McCullum,McCullum,Brendon Barrie McCullum,5.0,New Zealand,1.0,1.0,0.0,17601,13.38,0.0,1.0,0.0,0.0,120.0,1.0,1.0,17.5,0.0,0.0,6.0,False,20.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,2.1,2.01,False,False,0.0,50804.0,Chaminda Vaas,37000.0,Stephen Fleming
12020,251487,1.0,2.2,2.0,14.0,30.0,0.0,0.0,,106.0,,50804.0,37000.0,8.0,15.0,37737.0,6.0,11.0,run,0.0,,2006-12-23T19:00Z,"a tad fuller, again he looks to swipe across the line, but ends up getting a single towards mid-off","Vaas to Fleming, 1 run",30/0,0,1.0,100202.0,0.0,1,Chaminda Vaas,Vaas,Warnakulasuriya Patabendige Ushantha Joseph Chaminda Vaas,8.0,Sri Lanka,0.0,8.0,0.0,1.2,9.0,Stephen Fleming,Fleming,Stephen Paul Fleming,5.0,New Zealand,3.0,0.0,1.0,Brendon McCullum,McCullum,Brendon Barrie McCullum,5.0,New Zealand,1.0,1.0,0.0,17601,12.85,0.0,1.0,0.0,0.0,120.0,1.0,1.0,17.4,1.0,0.0,6.0,False,20.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,2.2,2.02,False,False,0.0,50804.0,Chaminda Vaas,37000.0,Stephen Fleming
12030,251487,1.0,2.3,3.0,15.0,30.0,0.0,0.0,,105.0,,50804.0,37737.0,7.0,11.0,37000.0,8.0,15.0,no run,0.0,,2006-12-23T19:00Z,"good length angled across him, he tries to dab that down to third man but cant beat gully","Vaas to McCullum, no run",30/0,0,0.0,100203.0,0.0,2,Chaminda Vaas,Vaas,Warnakulasuriya Patabendige Ushantha Joseph Chaminda Vaas,8.0,Sri Lanka,0.0,9.0,0.0,1.3,9.0,Brendon McCullum,McCullum,Brendon Barrie McCullum,5.0,New Zealand,1.0,1.0,0.0,Stephen Fleming,Fleming,Stephen Paul Fleming,5.0,New Zealand,3.0,0.0,0.0,17601,12.0,0.0,1.0,0.0,0.0,120.0,1.0,1.0,17.3,0.0,0.0,6.0,False,20.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,2.3,2.03,False,False,0.0,50804.0,Chaminda Vaas,37737.0,Brendon McCullum
12040,251487,1.0,2.4,4.0,16.0,31.0,0.0,0.0,,104.0,,50804.0,37737.0,8.0,12.0,37000.0,8.0,15.0,run,0.0,,2006-12-23T19:00Z,"full on middle and leg, driven to mid-on for one","Vaas to McCullum, 1 run",31/0,0,1.0,100204.0,0.0,1,Chaminda Vaas,Vaas,Warnakulasuriya Patabendige Ushantha Joseph Chaminda Vaas,8.0,Sri Lanka,0.0,10.0,0.0,1.4,10.0,Brendon McCullum,McCullum,Brendon Barrie McCullum,5.0,New Zealand,1.0,1.0,1.0,Stephen Fleming,Fleming,Stephen Paul Fleming,5.0,New Zealand,3.0,0.0,0.0,17601,11.62,0.0,1.0,0.0,0.0,120.0,1.0,1.0,17.2,1.0,0.0,6.0,False,20.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,2.4,2.04,False,False,0.0,50804.0,Chaminda Vaas,37737.0,Brendon McCullum
12050,251487,1.0,2.5,5.0,17.0,33.0,0.0,0.0,,103.0,,50804.0,37000.0,9.0,17.0,37737.0,8.0,12.0,run,0.0,,2006-12-23T19:00Z,"dropped! Fullish outside off stump, Fleming swings it across the line, doesnt time it well, the ball bobs up over mid-on where Jayasuriya runs back and dives behind him, the ball swirling overhead, and he gets his right hand to it but cant hold on, a very tough chance goes down","Vaas to Fleming, 2 runs",33/0,0,2.0,100205.0,0.0,1,Chaminda Vaas,Vaas,Warnakulasuriya Patabendige Ushantha Joseph Chaminda Vaas,8.0,Sri Lanka,0.0,11.0,0.0,1.5,12.0,Stephen Fleming,Fleming,Stephen Paul Fleming,5.0,New Zealand,3.0,0.0,2.0,Brendon McCullum,McCullum,Brendon Barrie McCullum,5.0,New Zealand,1.0,1.0,0.0,17601,11.64,0.0,1.0,0.0,0.0,120.0,1.0,1.0,17.1,2.0,0.0,6.0,False,20.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,2.5,2.05,False,False,0.0,50804.0,Chaminda Vaas,37000.0,Stephen Fleming
12060,251487,1.0,2.6,6.0,18.0,33.0,0.0,0.0,,102.0,,50804.0,37000.0,10.0,17.0,37737.0,8.0,12.0,no run,0.0,,2006-12-23T19:00Z,"full on leg stump, flicked right to short fine leg","Vaas to Fleming, no run",33/0,0,0.0,100206.0,0.0,2,Chaminda Vaas,Vaas,Warnakulasuriya Patabendige Ushantha Joseph Chaminda Vaas,8.0,Sri Lanka,0.0,12.0,0.0,2.0,12.0,Stephen Fleming,Fleming,Stephen Paul Fleming,5.0,New Zealand,3.0,0.0,0.0,Brendon McCullum,McCullum,Brendon Barrie McCullum,5.0,New Zealand,1.0,1.0,0.0,17601,11.0,0.0,1.0,0.0,0.0,120.0,1.0,1.0,17.0,0.0,0.0,6.0,True,20.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,2.6,2.06,False,False,0.0,50804.0,Chaminda Vaas,37000.0,Stephen Fleming
13010,251487,1.0,3.1,1.0,19.0,37.0,0.0,0.0,,101.0,,48835.0,37737.0,9.0,16.0,37000.0,10.0,17.0,four,0.0,,2006-12-23T19:00Z,"full outside off stump, the rank half-volley, and McCullum clears the front leg and smokes that nicely over mid-off for four, shot!","Fernando to McCullum, FOUR",37/0,0,4.0,100301.0,0.0,3,Dilhara Fernando,Fernando,Congenige Randhi Dilhara Fernando,8.0,Sri Lanka,0.0,1.0,0.0,0.1,4.0,Brendon McCullum,McCullum,Brendon Barrie McCullum,5.0,New Zealand,2.0,1.0,4.0,Stephen Fleming,Fleming,Stephen Paul Fleming,5.0,New Zealand,3.0,0.0,0.0,17601,11.68,0.0,1.0,0.0,0.0,120.0,1.0,1.0,16.5,4.0,0.0,6.0,False,20.0,0.0,0.0,0.0,0.0,4.0,16.0,0.0,3.1,3.01,False,False,0.0,48835.0,Dilhara Fernando,37737.0,Brendon McCullum
13020,251487,1.0,3.2,2.0,20.0,38.0,0.0,0.0,,100.0,,48835.0,37737.0,10.0,17.0,37000.0,10.0,17.0,run,0.0,,2006-12-23T19:00Z,"full outside off stump again, and this time he swings across the line and ends up mistiming that to midwicket","Fernando to McCullum, 1 run",38/0,0,1.0,100302.0,0.0,1,Dilhara Fernando,Fernando,Congenige Randhi Dilhara Fernando,8.0,Sri Lanka,0.0,2.0,0.0,0.2,5.0,Brendon McCullum,McCullum,Brendon Barrie McCullum,5.0,New Zealand,2.0,1.0,1.0,Stephen Fleming,Fleming,Stephen Paul Fleming,5.0,New Zealand,3.0,0.0,0.0,17601,11.4,0.0,1.0,0.0,0.0,120.0,1.0,1.0,16.4,1.0,0.0,6.0,False,20.0,0.0,0.0,0.0,0.0,4.0,16.0,0.0,3.2,3.02,False,False,0.0,48835.0,Dilhara Fernando,37737.0,Brendon McCullum
13030,251487,1.0,3.3,3.0,21.0,42.0,0.0,0.0,,99.0,,48835.0,37000.0,11.0,21.0,37737.0,10.0,17.0,four,0.0,,2006-12-23T19:00Z,"easy as they come! A full toss on leg stump, and Fleming dispatches that over square leg for four, runs coming hard and fast here!","Fernando to Fleming, FOUR",42/0,0,4.0,100303.0,0.0,3,Dilhara Fernando,Fernando,Congenige Randhi Dilhara Fernando,8.0,Sri Lanka,0.0,3.0,0.0,0.3,9.0,Stephen Fleming,Fleming,Stephen Paul Fleming,5.0,New Zealand,4.0,0.0,4.0,Brendon McCullum,McCullum,Brendon Barrie McCullum,5.0,New Zealand,2.0,1.0,0.0,17601,12.0,0.0,1.0,0.0,0.0,120.0,1.0,1.0,16.3,4.0,0.0,6.0,False,20.0,0.0,0.0,0.0,0.0,4.0,16.0,0.0,3.3,3.03,False,False,0.0,48835.0,Dilhara Fernando,37000.0,Stephen Fleming
13040,251487,1.0,3.4,4.0,22.0,42.0,0.0,0.0,,98.0,,48835.0,37000.0,12.0,21.0,37737.0,10.0,17.0,no run,0.0,,2006-12-23T19:00Z,"slower ball, rolls his fingers over it and doesnt pitch it full outside off stump, Fleming is beaten by the slowness and swings wildly and gets beaten","Fernando to Fleming, no run",42/0,0,0.0,100304.0,0.0,2,Dilhara Fernando,Fernando,Congenige Randhi Dilhara Fernando,8.0,Sri Lanka,0.0,4.0,0.0,0.4,9.0,Stephen Fleming,Fleming,Stephen Paul Fleming,5.0,New Zealand,4.0,0.0,0.0,Brendon McCullum,McCullum,Brendon Barrie McCullum,5.0,New Zealand,2.0,1.0,0.0,17601,11.45,0.0,1.0,0.0,0.0,120.0,1.0,1.0,16.2,0.0,0.0,6.0,False,20.0,0.0,0.0,0.0,0.0,4.0,16.0,0.0,3.4,3.04,False,False,0.0,48835.0,Dilhara Fernando,37000.0,Stephen Fleming
13050,251487,1.0,3.5,5.0,23.0,43.0,0.0,0.0,,97.0,,48835.0,37000.0,13.0,22.0,37737.0,10.0,17.0,run,0.0,,2006-12-23T19:00Z,"fullish on leg stump, Fleming flicks into square leg and calls for the run, McCullum is in his happy zone and doesnt respond well, theres a mix-up but they get the run, just","Fernando to Fleming, 1 run",43/0,0,1.0,100305.0,0.0,1,Dilhara Fernando,Fernando,Congenige Randhi Dilhara Fernando,8.0,Sri Lanka,0.0,5.0,0.0,0.5,10.0,Stephen Fleming,Fleming,Stephen Paul Fleming,5.0,New Zealand,4.0,0.0,1.0,Brendon McCullum,McCullum,Brendon Barrie McCullum,5.0,New Zealand,2.0,1.0,0.0,17601,11.21,0.0,1.0,0.0,0.0,120.0,1.0,1.0,16.1,1.0,0.0,6.0,False,20.0,0.0,0.0,0.0,0.0,4.0,16.0,0.0,3.5,3.05,False,False,0.0,48835.0,Dilhara Fernando,37000.0,Stephen Fleming
13060,251487,1.0,3.6,6.0,24.0,49.0,0.0,0.0,,96.0,,48835.0,37737.0,11.0,23.0,37000.0,13.0,22.0,six,0.0,,2006-12-23T19:00Z,"he's not dealing in singles! Full toss on middle and leg, and McCullum swivels into his pull shot, not timed well but theres enough power on it to help it along its away over backward square leg for six","Fernando to McCullum, SIX",49/0,0,6.0,100306.0,0.0,4,Dilhara Fernando,Fernando,Congenige Randhi Dilhara Fernando,8.0,Sri Lanka,0.0,6.0,0.0,1.0,16.0,Brendon McCullum,McCullum,Brendon Barrie McCullum,5.0,New Zealand,2.0,2.0,6.0,Stephen Fleming,Fleming,Stephen Paul Fleming,5.0,New Zealand,4.0,0.0,0.0,17601,12.25,0.0,1.0,0.0,0.0,120.0,1.0,1.0,16.0,6.0,0.0,6.0,True,20.0,0.0,0.0,0.0,0.0,4.0,16.0,0.0,3.6,3.06,False,False,0.0,48835.0,Dilhara Fernando,37737.0,Brendon McCullum
14010,251487,1.0,4.1,1.0,25.0,49.0,0.0,0.0,,95.0,,50804.0,37000.0,14.0,22.0,37737.0,11.0,23.0,no run,0.0,,2006-12-23T19:00Z,"fullish, he drives and gets an inside edge to short fine leg","Vaas to Fleming, no run",49/0,0,0.0,100401.0,0.0,2,Chaminda Vaas,Vaas,Warnakulasuriya Patabendige Ushantha Joseph Chaminda Vaas,8.0,Sri Lanka,0.0,13.0,0.0,2.1,12.0,Stephen Fleming,Fleming,Stephen Paul Fleming,5.0,New Zealand,4.0,0.0,0.0,Brendon McCullum,McCullum,Brendon Barrie McCullum,5.0,New Zealand,2.0,2.0,0.0,17601,11.76,0.0,1.0,0.0,0.0,120.0,1.0,1.0,15.5,0.0,0.0,6.0,False,20.0,0.0,0.0,0.0,0.0,5.0,10.0,0.0,4.1,4.01,False,False,0.0,50804.0,Chaminda Vaas,37000.0,Stephen Fleming
14020,251487,1.0,4.2,2.0,26.0,49.0,0.0,0.0,,94.0,,50804.0,37000.0,15.0,22.0,37737.0,11.0,23.0,no run,0.0,,2006-12-23T19:00Z,"full and slow outside off stump, he backs away and tries the dab, but gets beaten","Vaas to Fleming, no run",49/0,0,0.0,100402.0,0.0,2,Chaminda Vaas,Vaas,Warnakulasuriya Patabendige Ushantha Joseph Chaminda Vaas,8.0,Sri Lanka,0.0,14.0,0.0,2.2,12.0,Stephen Fleming,Fleming,Stephen Paul Fleming,5.0,New Zealand,4.0,0.0,0.0,Brendon McCullum,McCullum,Brendon Barrie McCullum,5.0,New Zealand,2.0,2.0,0.0,17601,11.3,0.0,1.0,0.0,0.0,120.0,1.0,1.0,15.4,0.0,0.0,6.0,False,20.0,0.0,0.0,0.0,0.0,5.0,10.0,0.0,4.2,4.02,False,False,0.0,50804.0,Chaminda Vaas,37000.0,Stephen Fleming
14030,251487,1.0,4.3,3.0,27.0,51.0,0.0,0.0,,93.0,,50804.0,37000.0,16.0,24.0,37737.0,11.0,23.0,run,0.0,,2006-12-23T19:00Z,"fullish on middle and leg, driven down to long-on, Fleming wants two and gets it in the end","Vaas to Fleming, 2 runs",51/0,0,2.0,100403.0,0.0,1,Chaminda Vaas,Vaas,Warnakulasuriya Patabendige Ushantha Joseph Chaminda Vaas,8.0,Sri Lanka,0.0,15.0,0.0,2.3,14.0,Stephen Fleming,Fleming,Stephen Paul Fleming,5.0,New Zealand,4.0,0.0,2.0,Brendon McCullum,McCullum,Brendon Barrie McCullum,5.0,New Zealand,2.0,2.0,0.0,17601,11.33,0.0,1.0,0.0,0.0,120.0,1.0,1.0,15.3,2.0,0.0,6.0,False,20.0,0.0,0.0,0.0,0.0,5.0,10.0,0.0,4.3,4.03,False,False,0.0,50804.0,Chaminda Vaas,37000.0,Stephen Fleming
14040,251487,1.0,4.4,4.0,28.0,53.0,0.0,0.0,,92.0,,50804.0,37000.0,17.0,26.0,37737.0,11.0,23.0,run,0.0,,2006-12-23T19:00Z,"speared into leg stump, Fleming falls forward but times it well enough into midwicket for two more","Vaas to Fleming, 2 runs",53/0,0,2.0,100404.0,0.0,1,Chaminda Vaas,Vaas,Warnakulasuriya Patabendige Ushantha Joseph Chaminda Vaas,8.0,Sri Lanka,0.0,16.0,0.0,2.4,16.0,Stephen Fleming,Fleming,Stephen Paul Fleming,5.0,New Zealand,4.0,0.0,2.0,Brendon McCullum,McCullum,Brendon Barrie McCullum,5.0,New Zealand,2.0,2.0,0.0,17601,11.35,0.0,1.0,0.0,0.0,120.0,1.0,1.0,15.2,2.0,0.0,6.0,False,20.0,0.0,0.0,0.0,0.0,5.0,10.0,0.0,4.4,4.04,False,False,0.0,50804.0,Chaminda Vaas,37000.0,Stephen Fleming
14050,251487,1.0,4.5,5.0,29.0,55.0,0.0,0.0,,91.0,,50804.0,37000.0,18.0,28.0,37737.0,11.0,23.0,run,0.0,,2006-12-23T19:00Z,"again its too full on the legs, and Fleming chips that into the gap at midwicket for another couple, easy going","Vaas to Fleming, 2 runs",55/0,0,2.0,100405.0,0.0,1,Chaminda Vaas,Vaas,Warnakulasuriya Patabendige Ushantha Joseph Chaminda Vaas,8.0,Sri Lanka,0.0,17.0,0.0,2.5,18.0,Stephen Fleming,Fleming,Stephen Paul Fleming,5.0,New Zealand,4.0,0.0,2.0,Brendon McCullum,McCullum,Brendon Barrie McCullum,5.0,New Zealand,2.0,2.0,0.0,17601,11.37,0.0,1.0,0.0,0.0,120.0,1.0,1.0,15.1,2.0,0.0,6.0,False,20.0,0.0,0.0,0.0,0.0,5.0,10.0,0.0,4.5,4.05,False,False,0.0,50804.0,Chaminda Vaas,37000.0,Stephen Fleming
14060,251487,1.0,4.6,6.0,30.0,59.0,0.0,0.0,,90.0,,50804.0,37000.0,19.0,32.0,37737.0,11.0,23.0,four,0.0,,2006-12-23T19:00Z,"shot! Full outside off stump, and he eases into a nice drive past mid-off for four","Vaas to Fleming, FOUR",59/0,0,4.0,100406.0,0.0,3,Chaminda Vaas,Vaas,Warnakulasuriya Patabendige Ushantha Joseph Chaminda Vaas,8.0,Sri Lanka,0.0,18.0,0.0,3.0,22.0,Stephen Fleming,Fleming,Stephen Paul Fleming,5.0,New Zealand,5.0,0.0,4.0,Brendon McCullum,McCullum,Brendon Barrie McCullum,5.0,New Zealand,2.0,2.0,0.0,17601,11.8,0.0,1.0,0.0,0.0,120.0,1.0,1.0,15.0,4.0,0.0,6.0,True,20.0,0.0,0.0,0.0,0.0,5.0,10.0,0.0,4.6,4.06,False,False,0.0,50804.0,Chaminda Vaas,37000.0,Stephen Fleming
15010,251487,1.0,5.1,1.0,31.0,60.0,0.0,0.0,,89.0,,48835.0,37737.0,12.0,24.0,37000.0,19.0,32.0,run,0.0,,2006-12-23T19:00Z,"full outside off stump, inside edges the attempted slog into midwicket","Fernando to McCullum, 1 run",60/0,0,1.0,100501.0,0.0,1,Dilhara Fernando,Fernando,Congenige Randhi Dilhara Fernando,8.0,Sri Lanka,0.0,7.0,0.0,1.1,17.0,Brendon McCullum,McCullum,Brendon Barrie McCullum,5.0,New Zealand,2.0,2.0,1.0,Stephen Fleming,Fleming,Stephen Paul Fleming,5.0,New Zealand,5.0,0.0,0.0,17601,11.61,0.0,1.0,0.0,0.0,120.0,1.0,1.0,14.5,1.0,0.0,6.0,False,20.0,0.0,0.0,0.0,0.0,6.0,7.0,0.0,5.1,5.01,False,False,0.0,48835.0,Dilhara Fernando,37737.0,Brendon McCullum
15020,251487,1.0,5.2,2.0,32.0,64.0,0.0,0.0,,88.0,,48835.0,37000.0,20.0,36.0,37737.0,12.0,24.0,four,0.0,,2006-12-23T19:00Z,"superb! Short and wide outside off stump, and its slammed, hard and flat, smack over point for four, Murali at point tried to go for the catch and almost cops one hard on the finger as he tried to get the hand out of the way at the last minute","Fernando to Fleming, FOUR",64/0,0,4.0,100502.0,0.0,3,Dilhara Fernando,Fernando,Congenige Randhi Dilhara Fernando,8.0,Sri Lanka,0.0,8.0,0.0,1.2,21.0,Stephen Fleming,Fleming,Stephen Paul Fleming,5.0,New Zealand,6.0,0.0,4.0,Brendon McCullum,McCullum,Brendon Barrie McCullum,5.0,New Zealand,2.0,2.0,0.0,17601,12.0,0.0,1.0,0.0,0.0,120.0,1.0,1.0,14.4,4.0,0.0,6.0,False,20.0,0.0,0.0,0.0,0.0,6.0,7.0,0.0,5.2,5.02,False,False,0.0,48835.0,Dilhara Fernando,37000.0,Stephen Fleming
